tarih,home,away,home_goal_half,away_goal_half,home_goal_full,away_goal_full,home_possessions,away_possessions,home_mucadele,away_mucadele,home_havatopu,away_havatopu,home_steal,away_steal,home_ofsayt,away_ofsayt,home_corner,away_corner,home_pass,away_pass,home_accurate_pass,away_accurate_pass,home_pass_accuraty,away_pass_accuraty,home_long_pass,away_long_pass,home_accurate_long_pass,away_accurate_long_pass,home_shot,away_shot,home_accurate_shot,away_accurate_shot,home_not_accurate_shot,away_not_accurate_shot,home_engellenen_shot,away_engellenen_shot,home_direk,away_direk,home_xG,away_xG,home_ceza_sahasi,away_ceza_sahasi,home_uzaklastir,away_uzaklastir,home_faul,away_faul,home_yellow,away_yellow,home_red,away_red,1.5_alt,1.5_ust,"2,5_alt",2.5_ust,3.5_alt,3.5_ust,4.5_alt,4.5_ust,KG
2.10.2022,Beşiktaş,Fenerbahçe,0,0,0,0,%48,%52,60,60,14,21,7,3,7,4,3,4,372,417,271,311,"%72,8","%74,6",12,9,7,2,9,8,1,2,7,2,1,4,1,0,"1,02","0,64",12,14,21,11,19,16,2,2,2,2,1,0,1,0,1,0,1,0,0
3.10.2022,Fatih Karagümrük,İstanbulspor,1,0,1,2,%51,%49,50,47,14,13,8,22,3,3,5,4,478,452,370,363,"%77,4","%80,3",17,20,2,5,7,15,3,4,3,7,1,4,1,1,"0,57","0,91",26,18,12,8,13,7,2,2,2,2,0,1,0,1,1,0,1,0,1
16.09.2022,Galatasaray,Konyaspor,1,1,2,1,%55,%45,44,53,3,11,5,9,1,2,6,4,495,401,440,351,"%88,9","%87,5",17,18,4,7,18,19,5,5,6,10,7,4,0,2,"2,37","0,78",32,19,10,14,14,13,4,3,4,3,0,1,0,1,1,0,1,0,1
16.09.2022,Hatayspor,Kayserispor,0,2,0,4,%58,%42,40,38,8,10,7,8,3,1,8,3,523,399,459,333,"%87,8","%83,5",40,11,8,1,16,9,4,6,8,1,4,2,0,0,"1,67","3,07",28,20,12,27,9,12,0,1,0,1,0,1,0,1,0,1,1,0,0
17.09.2022,Ümraniyespor,Kasımpaşa,0,1,1,2,%51,%49,40,35,13,10,11,22,1,0,11,5,337,324,251,237,"%74,5","%73,1",28,24,9,6,20,13,7,5,8,4,5,4,1,0,"2,81","1,76",27,19,23,23,14,16,4,4,4,4,0,1,0,1,1,0,1,0,1
17.09.2022,Antalyaspor,Adana Demirspor,0,1,0,3,%40,%60,34,36,5,8,5,3,2,3,6,2,351,555,297,501,"%84,6","%90,3",19,11,3,2,9,13,4,7,4,3,1,3,0,0,"0,73","1,25",16,13,9,19,9,11,1,3,1,3,0,1,0,1,1,0,1,0,0
17.09.2022,İstanbulspor,Beşiktaş,1,2,2,2,%50,%50,62,58,18,23,7,11,1,4,3,5,396,398,290,317,"%73,2","%79,6",12,15,2,2,8,8,2,5,4,2,2,1,1,0,"0,66","0,95",11,14,20,17,14,18,1,3,1,3,0,1,0,1,0,1,1,0,1
18.09.2022,Trabzonspor,Gaziantep FK,2,2,3,2,%63,%37,59,46,20,15,10,14,1,0,9,2,559,332,475,256,"%85,0","%77,1",34,11,8,3,21,10,8,3,9,4,4,3,1,0,"1,84","0,75",44,10,9,40,9,9,2,3,2,3,0,1,0,1,0,1,0,1,1
18.09.2022,Başakşehir,Fatih Karagümrük,0,0,0,0,%68,%32,55,32,18,10,9,10,3,1,6,3,633,291,551,222,"%87,0","%76,3",19,13,4,1,9,7,1,3,4,3,4,1,2,1,"0,51","0,43",31,11,11,34,8,19,0,2,0,2,1,0,1,0,1,0,1,0,0
18.09.2022,MKE Ankaragücü,Sivasspor,2,0,2,1,%45,%55,51,58,12,15,6,13,0,4,5,5,366,437,278,350,"%76,0","%80,1",9,21,2,3,11,13,6,5,4,3,1,5,1,0,"0,84","0,79",21,26,25,9,17,13,3,4,3,4,0,1,0,1,1,0,1,0,1
18.09.2022,Fenerbahçe,Alanyaspor,3,0,5,0,%60,%40,55,51,10,9,11,9,0,4,12,3,518,352,445,286,"%85,9","%81,3",18,10,5,3,17,7,11,2,3,4,3,1,0,0,"3,65","1,08",43,13,7,19,14,18,0,2,0,2,0,1,0,1,0,1,0,1,0
9.09.2022,Alanyaspor,MKE Ankaragücü,0,0,2,1,%59,%41,46,49,8,8,8,10,2,3,4,3,530,366,455,309,"%85,8","%84,4",21,12,5,0,11,12,6,4,3,5,2,3,0,0,"0,97","1,35",24,13,10,17,17,9,2,0,2,0,0,1,0,1,1,0,1,0,1
10.09.2022,Konyaspor,Hatayspor,0,0,1,0,%46,%54,43,33,6,6,9,4,1,1,6,4,417,494,361,436,"%86,6","%88,3",18,21,5,3,13,6,6,1,6,3,1,2,0,0,"1,38","0,1",17,9,14,15,5,11,1,1,1,1,1,0,1,0,1,0,1,0,0
10.09.2022,Fatih Karagümrük,Giresunspor,0,0,1,1,%59,%41,48,42,12,8,11,9,0,2,5,1,567,411,486,331,"%85,7","%80,5",21,3,6,1,10,4,3,2,5,0,2,2,0,0,"0,98","1,05",29,11,7,17,14,14,3,3,3,3,0,1,1,0,1,0,1,0,1
11.09.2022,Sivasspor,İstanbulspor,0,0,1,1,%55,%45,55,57,23,22,11,17,1,1,9,1,448,383,332,275,"%74,1","%71,8",28,7,7,0,13,6,5,4,5,1,3,1,0,0,"0,92","0,4",27,6,5,28,10,10,2,3,2,3,0,1,1,0,1,0,1,0,1
11.09.2022,Gaziantep FK,Ümraniyespor,0,0,1,1,%44,%56,44,48,7,21,10,16,1,3,2,3,389,477,301,412,"%77,4","%86,4",10,32,0,14,5,18,4,6,1,10,0,2,0,1,"0,96","2,22",11,41,24,12,14,11,3,3,3,3,0,1,1,0,1,0,1,0,1
11.09.2022,Kasımpaşa,Galatasaray,1,1,2,3,%37,%63,34,50,7,15,13,6,0,1,4,8,278,485,187,400,"%67,3","%82,5",22,23,7,6,13,22,7,6,4,11,2,5,0,1,"0,79","2,5",15,40,18,18,14,10,2,0,2,0,0,1,0,1,0,1,0,1,1
11.09.2022,Kayserispor,Antalyaspor,0,0,1,0,%51,%49,38,46,7,10,8,11,1,1,3,2,473,454,404,386,"%85,4","%85,0",12,9,5,2,10,10,3,3,6,6,1,1,0,0,"0,49","0,44",20,19,10,13,13,9,2,2,2,2,1,0,1,0,1,0,1,0,0
12.09.2022,Beşiktaş,Başakşehir,0,0,0,1,%49,%51,58,51,23,21,11,11,0,1,5,4,397,436,318,353,"%80,1","%81,0",35,10,10,3,21,7,2,1,15,5,4,1,0,0,"1,85","0,51",39,11,11,33,9,11,3,5,3,5,1,0,1,0,1,0,1,0,0
12.09.2022,Adana Demirspor,Trabzonspor,1,1,3,2,%36,%64,45,40,13,8,6,12,2,2,2,3,327,578,243,476,"%74,3","%82,4",11,15,3,3,19,12,6,4,10,4,3,4,1,0,"2,35","1,32",20,18,17,15,12,13,4,4,4,4,0,1,0,1,0,1,0,1,1
2.09.2022,Ümraniyespor,Trabzonspor,0,0,0,1,%42,%58,52,34,22,10,9,14,0,0,7,5,367,502,293,422,"%79,8","%84,1",19,21,5,5,7,23,2,7,4,10,1,6,0,0,"0,21","1,77",22,27,17,15,10,12,0,3,0,3,1,0,1,0,1,0,1,0,0
3.09.2022,Sivasspor,Fatih Karagümrük,0,0,0,0,%47,%53,40,38,9,15,14,9,2,0,11,6,407,482,320,401,"%78,6","%83,2",29,19,4,4,7,11,3,3,2,4,2,4,0,1,"0,39","0,88",14,14,18,20,7,13,1,2,1,2,1,0,1,0,1,0,1,0,0
3.09.2022,Başakşehir,Alanyaspor,1,0,2,0,%41,%59,44,32,6,5,9,4,5,2,3,8,439,619,386,553,"%87,9","%89,3",9,21,3,3,10,8,3,1,6,6,1,1,0,0,"1,41","0,27",12,15,20,5,8,18,1,3,1,3,0,1,1,0,1,0,1,0,0
3.09.2022,Fenerbahçe,Kayserispor,1,0,2,0,%54,%46,52,56,13,12,13,14,1,9,3,1,445,394,375,316,"%84,3","%80,2",21,5,3,0,17,5,4,2,9,0,4,3,1,0,"1,55","0,72",28,5,4,24,19,15,2,2,2,2,0,1,1,0,1,0,1,0,0
3.09.2022,Giresunspor,Konyaspor,0,0,0,1,%46,%54,44,43,13,16,7,9,0,1,7,8,358,432,272,361,"%76,0","%83,6",17,18,9,8,10,18,3,4,4,6,3,8,0,0,"0,51","1,36",13,29,11,20,11,16,3,0,3,0,1,0,1,0,1,0,1,0,0
4.09.2022,Hatayspor,Adana Demirspor,1,0,1,1,%55,%45,41,34,6,7,12,7,3,2,2,5,468,378,406,309,"%86,8","%81,7",9,19,2,7,15,23,6,7,4,10,5,6,1,0,"2,91","1,56",32,31,19,11,12,9,6,2,6,2,0,1,1,0,1,0,1,0,1
4.09.2022,Antalyaspor,Kasımpaşa,0,1,0,2,%62,%38,52,50,11,15,10,9,2,1,8,3,533,337,441,245,"%82,7","%72,7",33,12,6,3,15,13,6,8,3,4,6,1,0,0,"1,12","2,61",31,25,9,21,14,20,2,5,2,5,0,1,1,0,1,0,1,0,0
4.09.2022,MKE Ankaragücü,Beşiktaş,1,2,2,3,%54,%46,55,48,8,13,5,8,4,3,2,1,372,301,289,224,"%77,7","%74,4",15,24,3,8,7,12,2,6,5,2,0,4,0,0,"0,52","2,64",6,26,21,12,13,19,3,1,3,1,0,1,0,1,0,1,0,1,1
5.09.2022,Galatasaray,Gaziantep FK,1,1,2,1,%58,%42,46,49,12,10,6,11,3,1,7,3,500,367,431,289,"%86,2","%78,7",16,12,5,3,20,12,12,3,6,6,2,3,2,0,"2,26","0,63",31,16,13,23,11,13,3,5,3,5,0,1,0,1,1,0,1,0,1
26.08.2022,Gaziantep FK,Antalyaspor,1,2,5,2,%38,%62,33,47,9,10,16,12,0,0,3,4,355,574,273,496,"%76,9","%86,4",13,19,4,5,13,10,8,5,2,3,3,2,0,0,"1,78","1,02",23,21,13,11,13,8,3,3,3,3,0,1,0,1,0,1,0,1,1
27.08.2022,Fatih Karagümrük,MKE Ankaragücü,2,0,4,1,%47,%53,30,35,12,4,7,4,1,5,0,7,439,483,385,425,"%87,7","%88,0",12,31,3,5,13,10,9,4,1,5,3,1,0,0,"3,2","0,42",27,26,27,8,9,13,2,3,2,3,0,1,0,1,0,1,0,1,1
27.08.2022,Alanyaspor,İstanbulspor,0,0,0,1,%66,%34,58,46,16,14,2,15,2,6,9,1,593,322,502,235,"%84,7","%73,0",33,7,6,1,14,10,3,5,6,2,5,3,0,0,"1,28","0,96",26,12,8,29,12,15,3,3,3,3,1,0,1,0,1,0,1,0,0
27.08.2022,Adana Demirspor,Ümraniyespor,1,0,1,0,%45,%55,40,45,7,12,7,7,3,4,4,1,409,494,328,411,"%80,2","%83,2",13,23,3,4,15,15,4,2,8,11,3,2,0,0,"1,68","1,32",22,16,18,16,9,12,2,2,2,2,1,0,1,0,1,0,1,0,0
28.08.2022,Kasımpaşa,Hatayspor,1,0,1,0,%34,%66,45,50,10,11,14,7,4,1,5,4,285,567,212,492,"%74,4","%86,8",15,20,2,5,12,11,6,3,5,5,1,3,0,0,"1,25","1,09",22,23,20,9,14,12,3,1,3,1,1,0,1,0,1,0,1,0,0
28.08.2022,Kayserispor,Giresunspor,1,0,3,0,%60,%40,49,38,10,10,10,10,0,2,3,7,536,353,472,281,"%88,1","%79,6",9,15,3,1,15,11,3,6,8,1,4,4,1,0,"2,01","0,77",19,25,26,12,6,13,1,2,1,2,0,1,0,1,1,0,1,0,0
28.08.2022,Trabzonspor,Galatasaray,0,0,0,0,%42,%58,63,61,22,16,12,11,1,6,2,5,325,447,245,349,"%75,4","%78,1",12,12,4,7,10,13,3,4,4,5,3,4,1,0,"0,57","1,08",13,23,13,15,18,16,3,2,3,2,1,0,1,0,1,0,1,0,0
29.08.2022,Konyaspor,Fenerbahçe,0,0,1,0,%54,%46,39,30,10,5,7,6,9,1,4,2,494,422,433,361,"%87,7","%85,5",15,11,5,4,7,8,4,2,2,5,1,1,1,0,"0,96","0,57",16,8,4,8,8,4,3,0,3,0,1,0,1,0,1,0,1,0,0
29.08.2022,Beşiktaş,Sivasspor,3,0,3,1,%59,%41,43,55,7,11,12,11,2,1,5,4,496,329,422,261,"%85,1","%79,3",9,21,5,8,18,6,10,3,5,3,3,0,1,0,"2,05","0,72",31,16,7,8,13,15,0,2,0,2,0,1,0,1,0,1,1,0,1
19.08.2022,Ümraniyespor,Galatasaray,0,0,0,1,%41,%59,40,56,17,15,11,8,1,3,3,5,321,480,225,394,"%70,1","%82,1",14,14,8,3,15,24,3,10,7,7,5,7,0,2,"0,8","1,94",18,27,16,9,18,14,6,2,6,2,1,0,1,0,1,0,1,0,0
20.08.2022,Giresunspor,Kasımpaşa,0,0,1,0,%55,%45,48,71,16,30,15,8,2,2,8,6,391,321,290,228,"%74,2","%71,0",23,14,3,3,14,10,7,4,3,4,4,2,0,0,"1,38","0,41",22,9,9,22,11,13,3,2,3,2,1,0,1,0,1,0,1,0,0
20.08.2022,Hatayspor,Gaziantep FK,1,1,1,2,%72,%28,44,29,12,6,9,9,0,1,4,3,623,249,548,170,"%88,0","%68,3",18,5,3,1,15,11,3,3,8,7,4,1,0,0,"1,65","0,63",19,15,12,16,5,10,2,3,2,3,0,1,0,1,1,0,1,0,1
20.08.2022,Antalyaspor,Trabzonspor,2,1,5,2,%46,%54,44,40,9,8,13,11,2,0,3,5,397,445,322,386,"%81,1","%86,7",15,32,7,11,13,17,6,6,4,8,3,3,0,2,"1,82","1,29",22,27,18,9,10,8,1,2,1,2,0,1,0,1,0,1,0,1,1
21.08.2022,Başakşehir,Kayserispor,1,0,2,0,%53,%47,36,49,10,11,8,12,0,2,4,3,499,442,427,372,"%85,6","%84,2",8,15,5,3,12,10,8,2,3,5,1,3,0,0,"1,01","0,67",23,19,19,7,16,7,5,0,5,0,0,1,1,0,1,0,1,0,0
21.08.2022,Beşiktaş,Fatih Karagümrük,2,0,4,1,%47,%53,46,53,12,8,4,8,2,1,6,3,376,434,316,354,"%84,0","%81,6",20,15,7,2,19,7,8,3,8,2,3,2,3,0,"2,59","0,91",32,19,17,17,19,7,3,3,3,3,0,1,0,1,0,1,0,1,1
22.08.2022,Sivasspor,Alanyaspor,1,0,1,1,%34,%66,44,50,13,8,14,12,2,0,4,6,279,548,209,481,"%74,9","%87,8",17,17,5,1,10,13,3,5,6,5,1,3,0,0,"1,52","1,61",15,19,11,10,14,8,2,2,2,2,0,1,1,0,1,0,1,0,1
22.08.2022,İstanbulspor,Konyaspor,0,2,0,4,%49,%51,55,50,14,13,15,12,3,4,7,3,405,427,329,361,"%81,2","%84,5",23,17,4,2,11,14,4,9,3,4,4,1,0,1,"0,96","2,9",21,25,22,23,16,7,1,3,1,3,0,1,0,1,0,1,1,0,0
22.08.2022,Fenerbahçe,Adana Demirspor,2,0,4,2,%49,%51,39,50,7,11,14,10,1,4,2,2,359,369,299,303,"%83,3","%82,1",14,11,4,2,11,14,7,9,3,3,1,2,0,0,"1,93","2,49",18,22,16,8,15,13,3,4,3,4,0,1,0,1,0,1,0,1,1
12.08.2022,Trabzonspor,Hatayspor,0,0,1,0,%47,%53,38,50,15,14,3,6,4,0,11,2,397,449,330,370,"%83,1","%82,4",17,13,7,5,22,7,7,3,7,3,8,1,0,0,"3,1","0,26",24,14,9,19,18,10,2,3,2,3,1,0,1,0,1,0,1,0,0
13.08.2022,Kayserispor,İstanbulspor,1,0,1,0,%51,%49,38,43,11,9,11,13,4,1,4,4,429,397,343,321,"%80,0","%80,9",11,25,0,4,8,13,4,1,1,11,3,1,1,0,"0,33","1,24",17,14,19,15,8,10,3,2,3,2,1,0,1,0,1,0,1,0,0
13.08.2022,Galatasaray,Giresunspor,0,0,0,1,%66,%34,47,48,14,9,4,7,2,1,10,3,552,294,476,196,"%86,2","%66,7",36,3,8,1,14,5,2,4,8,1,4,0,1,0,"0,98",1,31,10,10,34,7,11,3,2,3,2,1,0,1,0,1,0,1,0,0
13.08.2022,Adana Demirspor,Sivasspor,1,0,3,0,%54,%46,48,39,13,10,12,15,2,0,7,1,507,419,437,343,"%86,2","%81,9",12,13,2,2,27,10,13,1,11,8,3,1,0,0,"1,72","0,62",17,11,12,10,12,6,2,0,2,0,0,1,0,1,1,0,1,0,0
14.08.2022,Ümraniyespor,Antalyaspor,0,0,0,1,%46,%54,46,40,9,13,9,13,2,1,4,5,392,473,316,397,"%80,6","%83,9",21,14,7,3,14,11,2,2,8,7,4,2,0,1,"1,22","0,52",23,16,11,15,15,12,1,2,1,2,1,0,1,0,1,0,1,0,0
14.08.2022,Gaziantep FK,MKE Ankaragücü,0,0,1,0,%40,%60,40,44,8,10,9,7,2,1,9,4,344,512,283,436,"%82,3","%85,2",20,23,7,2,20,6,9,0,8,4,3,2,0,0,"1,6","1,01",28,13,18,16,12,12,2,3,2,3,1,0,1,0,1,0,1,0,0
14.08.2022,Alanyaspor,Beşiktaş,1,3,3,3,%77,%23,48,61,5,11,6,12,0,3,12,1,598,179,537,122,"%89,8","%68,2",39,6,8,2,11,6,3,4,7,1,1,1,0,0,"1,8","1,32",27,19,5,22,22,16,3,3,3,3,0,1,0,1,0,1,0,1,1
15.08.2022,Konyaspor,Başakşehir,0,0,0,0,%40,%60,40,33,12,11,6,9,1,3,0,5,370,559,300,496,"%81,1","%88,7",12,26,1,3,9,9,2,3,4,3,3,3,0,0,"0,5","0,57",17,20,16,11,7,8,1,3,1,3,1,0,1,0,1,0,1,0,0
15.08.2022,Kasımpaşa,Fenerbahçe,0,3,0,6,%28,%72,34,66,5,19,15,10,2,1,2,8,208,556,132,476,"%63,5","%85,6",4,15,1,6,6,24,2,9,3,13,1,2,0,1,"0,29","3,83",3,39,10,4,18,10,3,1,3,1,0,1,0,1,0,1,0,1,0
5.08.2022,İstanbulspor,Trabzonspor,0,1,0,2,%52,%48,51,44,13,14,16,8,1,4,1,10,462,427,376,341,"%81,4","%79,9",12,14,2,3,3,13,2,5,0,4,1,4,0,0,"0,1","0,98",6,17,16,7,13,11,2,2,2,2,0,1,1,0,1,0,1,0,0
6.08.2022,Sivasspor,Gaziantep FK,0,1,1,1,%49,%51,49,51,11,13,10,9,3,1,2,6,375,399,284,327,"%75,7","%82,0",16,14,4,3,9,16,3,6,4,2,2,8,0,0,"1,41","1,15",15,26,20,14,11,14,2,3,2,3,0,1,1,0,1,0,1,0,1
6.08.2022,Beşiktaş,Kayserispor,0,0,1,0,%55,%45,58,63,16,18,8,6,2,1,9,4,422,354,354,272,"%83,9","%76,8",35,14,9,1,20,5,6,1,7,2,7,2,0,0,"1,52","0,46",45,10,15,29,22,14,4,1,4,1,1,0,1,0,1,0,1,0,0
7.08.2022,Fatih Karagümrük,Alanyaspor,0,2,2,4,%51,%49,37,38,5,4,11,9,3,1,10,3,428,432,349,348,"%81,5","%80,6",32,11,8,3,17,10,4,6,7,2,6,2,1,0,"1,01","1,86",28,21,14,31,19,19,2,3,2,3,0,1,0,1,0,1,0,1,1
7.08.2022,Giresunspor,Adana Demirspor,0,2,2,3,%52,%48,63,63,14,13,5,14,3,2,6,1,411,402,326,331,"%79,3","%82,3",25,9,5,2,14,10,5,4,4,3,5,3,0,0,"1,28","0,61",24,18,12,20,21,16,3,2,3,2,0,1,0,1,0,1,0,1,1
7.08.2022,Antalyaspor,Galatasaray,0,0,0,1,%44,%56,47,57,8,11,11,10,0,2,1,6,328,410,250,342,"%76,2","%83,4",11,16,2,5,12,13,4,4,6,5,2,4,0,1,"1,15",1,15,22,17,12,17,16,2,4,2,4,1,0,1,0,1,0,1,0,0
8.08.2022,Başakşehir,Kasımpaşa,2,0,4,0,%57,%43,34,38,9,7,14,11,3,0,6,5,503,372,429,291,"%85,3","%78,2",15,12,7,3,15,9,7,3,7,3,1,3,1,0,"3,17","0,95",32,14,14,10,14,15,2,3,2,3,0,1,0,1,0,1,1,0,0
8.08.2022,MKE Ankaragücü,Konyaspor,0,0,0,0,%47,%53,37,41,9,6,6,9,3,0,6,3,436,475,388,419,"%89,0","%88,2",16,29,3,8,12,10,3,0,5,7,4,3,0,0,"1,4","1,1",18,24,22,16,14,6,1,0,1,0,1,0,1,0,1,0,1,0,0
8.08.2022,Fenerbahçe,Ümraniyespor,2,1,3,3,%53,%47,63,47,17,12,11,11,2,2,5,5,318,284,239,193,"%75,2","%68,0",21,14,5,4,17,10,6,5,5,2,6,3,1,0,"2,41","1,33",27,16,19,33,14,13,7,2,7,2,0,1,0,1,0,1,0,1,1
20.05.2022,Antalyaspor,Galatasaray,1,0,1,1,%42,%58,41,44,6,5,11,10,1,3,5,6,336,468,263,404,"%78,3","%86,3",13,13,5,3,14,13,3,3,8,10,3,0,0,0,2,"1,75",17,25,12,9,13,10,2,2,2,2,0,1,1,0,1,0,1,0,1
20.05.2022,Gaziantep FK,Ç. Rizespor,1,0,2,0,%51,%49,40,47,8,6,11,5,1,3,8,6,459,443,401,381,"%87,4","%86,0",21,17,5,2,21,11,6,6,7,3,8,2,2,1,"2,06","0,99",38,19,15,19,9,11,2,0,2,0,0,1,1,0,1,0,1,0,0
21.05.2022,Altay,Kasımpaşa,1,2,2,4,%41,%59,47,42,11,8,14,6,1,4,6,3,315,465,237,383,"%75,2","%82,4",18,12,5,1,12,13,7,6,4,6,1,1,1,0,"1,65","1,81",24,26,19,19,11,12,0,1,0,1,0,1,0,1,0,1,0,1,1
21.05.2022,Sivasspor,Kayserispor,1,0,2,1,%53,%47,38,39,13,8,5,9,4,1,3,5,517,439,435,367,"%84,1","%83,6",9,20,4,2,9,5,6,2,1,0,2,3,0,0,"1,06","0,5",10,13,17,9,10,8,0,0,0,0,0,1,0,1,1,0,1,0,1
21.05.2022,Beşiktaş,Konyaspor,0,1,1,1,%54,%46,49,60,11,16,9,11,2,2,7,5,419,355,332,265,"%79,2","%74,6",23,20,6,9,21,12,5,1,6,9,10,2,1,1,"1,24","1,51",33,16,13,29,19,11,3,3,3,3,0,1,1,0,1,0,1,0,1
21.05.2022,Yeni Malatyaspor,Fenerbahçe,0,1,0,5,%31,%69,33,43,4,2,8,8,1,2,0,10,281,614,224,571,"%79,7","%93,0",2,22,0,7,7,29,4,12,2,8,1,9,1,1,"0,83","3,56",11,43,15,3,8,8,1,3,1,3,0,1,0,1,0,1,0,1,0
22.05.2022,Başakşehir,Trabzonspor,3,0,3,1,%41,%59,46,62,13,11,12,9,0,1,3,7,375,521,319,461,"%85,1","%88,5",10,32,5,7,12,14,4,6,5,5,3,3,0,1,"1,58","2,33",24,40,27,5,20,11,2,0,2,0,0,1,0,1,0,1,1,0,1
22.05.2022,Fatih Karagümrük,Alanyaspor,0,1,0,1,%47,%53,46,42,7,11,3,2,4,1,8,7,420,486,352,407,"%83,8","%83,7",25,14,2,4,17,18,5,6,7,8,5,4,1,1,"1,78","2,58",30,25,12,28,11,14,1,2,1,2,1,0,1,0,1,0,1,0,0
22.05.2022,Hatayspor,Giresunspor,1,1,4,1,%72,%28,51,47,20,13,10,10,0,1,11,3,597,236,521,160,"%87,3","%67,8",35,8,9,1,18,6,8,3,8,2,2,1,0,0,"2,86","0,5",30,17,13,29,10,6,0,1,0,1,0,1,0,1,0,1,0,1,1
22.05.2022,Adana Demirspor,Göztepe,5,0,7,0,%58,%42,47,29,10,5,11,14,1,1,2,1,541,390,475,323,"%87,8","%82,8",12,8,3,2,23,6,10,1,8,5,5,0,0,1,"3,99","0,27",36,14,7,11,11,8,0,2,0,2,0,1,0,1,0,1,0,1,0
14.05.2022,Kayserispor,Yeni Malatyaspor,2,0,3,0,%59,%41,62,53,8,9,6,14,1,1,6,1,514,356,429,302,"%83,5","%84,8",9,6,4,1,11,12,6,3,4,5,1,4,0,0,"1,08","0,29",14,10,8,14,16,19,1,3,1,3,0,1,0,1,1,0,1,0,0
15.05.2022,Göztepe,Beşiktaş,0,2,0,2,%63,%37,34,50,10,15,9,10,3,4,5,1,460,283,388,211,"%84,3","%74,6",28,7,11,2,18,8,7,3,8,3,3,2,0,0,"1,44",1,25,7,6,23,20,10,6,3,6,3,0,1,1,0,1,0,1,0,0
15.05.2022,Trabzonspor,Altay,1,0,2,1,%71,%29,36,33,8,7,14,20,1,0,5,1,765,308,687,234,"%89,8","%76,0",20,8,5,0,16,5,3,3,8,2,5,0,0,0,"1,76","0,54",25,12,11,17,6,6,1,0,1,0,0,1,0,1,1,0,1,0,1
15.05.2022,Alanyaspor,Gaziantep FK,0,0,3,0,%52,%48,31,32,5,4,3,9,4,2,5,2,436,407,383,342,"%87,8","%84,0",19,11,4,5,20,11,8,3,6,7,6,1,0,0,"3,27","1,62",40,17,4,11,17,10,3,3,3,3,0,1,0,1,1,0,1,0,0
15.05.2022,Fenerbahçe,Fatih Karagümrük,0,0,0,0,%60,%40,46,46,8,9,12,8,0,2,8,5,564,373,512,316,"%90,8","%84,7",17,19,4,4,16,12,6,4,7,6,3,2,0,0,"1,02","0,89",32,9,17,21,11,2,4,1,4,1,1,0,1,0,1,0,1,0,0
15.05.2022,Kasımpaşa,Antalyaspor,1,1,2,4,%51,%49,38,46,12,5,11,17,1,3,3,6,415,394,340,323,"%81,9","%82,0",18,18,7,6,16,20,5,9,8,6,3,5,1,0,"3,05","2,83",28,33,10,6,9,7,3,2,3,2,0,1,0,1,0,1,0,1,1
15.05.2022,Giresunspor,Başakşehir,0,1,1,1,%42,%58,45,41,11,9,12,9,1,2,4,5,403,554,326,478,"%80,9","%86,3",9,25,2,4,9,8,3,2,5,4,1,2,0,0,"0,93","0,49",12,16,18,6,13,7,4,2,4,2,0,1,1,0,1,0,1,0,1
15.05.2022,Konyaspor,Hatayspor,1,1,3,1,%66,%34,59,44,25,21,6,16,6,0,7,2,463,242,393,164,"%84,9","%67,8",28,9,9,3,22,7,7,1,13,4,2,2,1,0,"2,41","1,02",26,6,10,20,10,13,1,2,1,2,0,1,0,1,0,1,1,0,1
16.05.2022,Ç. Rizespor,Sivasspor,1,1,1,2,%49,%51,48,47,12,14,11,5,2,1,3,6,506,521,433,446,"%85,6","%85,6",12,20,4,6,9,14,3,3,5,8,1,3,0,1,"1,9","1,06",19,23,14,9,11,12,2,3,2,3,0,1,0,1,1,0,1,0,1
16.05.2022,Galatasaray,Adana Demirspor,1,1,3,2,%52,%48,38,52,6,9,7,8,3,2,7,1,397,385,341,326,"%85,9","%84,7",26,7,9,0,20,10,9,4,5,5,6,1,0,1,"2,19","0,65",43,7,6,14,15,11,3,2,3,2,0,1,0,1,0,1,0,1,1
6.05.2022,Hatayspor,Trabzonspor,0,0,1,1,%44,%56,47,48,11,17,10,14,4,3,10,4,363,513,297,442,"%81,8","%86,2",41,15,9,3,10,15,5,6,3,8,2,1,1,0,"1,34","2,75",27,25,16,20,12,9,1,0,1,0,0,1,1,0,1,0,1,0,1
6.05.2022,Gaziantep FK,Kayserispor,1,1,1,1,%52,%48,40,54,11,10,12,7,0,3,4,3,523,477,465,408,"%88,9","%85,5",19,14,6,5,12,8,4,4,6,2,2,2,0,1,"1,17","0,54",14,10,11,10,14,6,1,3,1,3,0,1,1,0,1,0,1,0,1
7.05.2022,Sivasspor,Kasımpaşa,0,0,1,3,%45,%55,50,36,13,6,13,14,4,2,3,4,369,456,281,363,"%76,2","%79,6",14,13,5,1,14,10,4,4,10,3,0,3,0,1,"1,92","1,67",25,18,7,14,14,15,2,2,2,2,0,1,0,1,0,1,1,0,1
7.05.2022,Fatih Karagümrük,Göztepe,1,0,3,1,%59,%41,33,38,10,7,6,9,0,2,7,4,510,350,440,281,"%86,3","%80,3",17,8,5,1,20,5,7,1,8,2,5,2,1,0,"2,03","0,65",34,6,13,20,14,10,2,1,2,1,0,1,0,1,0,1,1,0,1
